id,speaker_id,book_id,source_id,source_dir,noisy_wav,clean_wav,noisy_sr,clean_sr,noisy_duration_sec,clean_duration_sec,duration_diff_sec,valid,reason,noisy_pick_reason,clean_find_reason
426_122822_426-122822-0021,426,122822,426-122822-0021,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/426/122822/426-122822-0021,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/426/122822/426-122822-0021/426-122822-0021.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/426/122822/426-122822-0021.flac,16000,16000,16.440000,16.440000,0.000000,1,ok,priority,exact
426_122822_426-122822-0023,426,122822,426-122822-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/426/122822/426-122822-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/426/122822/426-122822-0023/426-122822-0023.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/426/122822/426-122822-0023.flac,16000,16000,13.900000,13.900000,0.000000,1,ok,priority,exact
426_122822_426-122822-0027,426,122822,426-122822-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/426/122822/426-122822-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/426/122822/426-122822-0027/426-122822-0027.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/426/122822/426-122822-0027.flac,16000,16000,14.910000,14.910000,0.000000,1,ok,priority,exact
4267_287369_4267-287369-0011,4267,287369,4267-287369-0011,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/287369/4267-287369-0011,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/287369/4267-287369-0011/4267-287369-0011.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4267/287369/4267-287369-0011.flac,16000,16000,16.500000,16.500000,0.000000,1,ok,priority,exact
4267_287369_4267-287369-0030,4267,287369,4267-287369-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/287369/4267-287369-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/287369/4267-287369-0030/4267-287369-0030.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4267/287369/4267-287369-0030.flac,16000,16000,15.055000,15.055000,0.000000,1,ok,priority,exact
4267_72637_4267-72637-0017,4267,72637,4267-72637-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/72637/4267-72637-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/72637/4267-72637-0017/4267-72637-0017.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4267/72637/4267-72637-0017.flac,16000,16000,2.965000,2.965000,0.000000,1,ok,priority,exact
4267_72637_4267-72637-0020,4267,72637,4267-72637-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/72637/4267-72637-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/72637/4267-72637-0020/4267-72637-0020.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4267/72637/4267-72637-0020.flac,16000,16000,3.285000,3.285000,0.000000,1,ok,priority,exact
4267_72637_4267-72637-0024,4267,72637,4267-72637-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/72637/4267-72637-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/72637/4267-72637-0024/4267-72637-0024.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4267/72637/4267-72637-0024.flac,16000,16000,11.425000,11.425000,0.000000,1,ok,priority,exact
4267_72637_4267-72637-0026,4267,72637,4267-72637-0026,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/72637/4267-72637-0026,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/72637/4267-72637-0026/4267-72637-0026.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4267/72637/4267-72637-0026.flac,16000,16000,15.155000,15.155000,0.000000,1,ok,priority,exact
4267_78186_4267-78186-0013,4267,78186,4267-78186-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/78186/4267-78186-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/78186/4267-78186-0013/4267-78186-0013.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4267/78186/4267-78186-0013.flac,16000,16000,15.130000,15.130000,0.000000,1,ok,priority,exact
4267_78186_4267-78186-0028,4267,78186,4267-78186-0028,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/78186/4267-78186-0028,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/78186/4267-78186-0028/4267-78186-0028.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4267/78186/4267-78186-0028.flac,16000,16000,10.200000,10.200000,0.000000,1,ok,priority,exact
4267_78186_4267-78186-0032,4267,78186,4267-78186-0032,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/78186/4267-78186-0032,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4267/78186/4267-78186-0032/4267-78186-0032.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4267/78186/4267-78186-0032.flac,16000,16000,14.595000,14.595000,0.000000,1,ok,priority,exact
4340_15220_4340-15220-0022,4340,15220,4340-15220-0022,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0022,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0022/4340-15220-0022.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4340/15220/4340-15220-0022.flac,16000,16000,14.580000,14.580000,0.000000,1,ok,priority,exact
4340_15220_4340-15220-0036,4340,15220,4340-15220-0036,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0036,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0036/4340-15220-0036.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4340/15220/4340-15220-0036.flac,16000,16000,15.465000,15.465000,0.000000,1,ok,priority,exact
4340_15220_4340-15220-0043,4340,15220,4340-15220-0043,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0043,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0043/4340-15220-0043.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4340/15220/4340-15220-0043.flac,16000,16000,12.300000,12.300000,0.000000,1,ok,priority,exact
4340_15220_4340-15220-0047,4340,15220,4340-15220-0047,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0047,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0047/4340-15220-0047.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4340/15220/4340-15220-0047.flac,16000,16000,3.840000,3.840000,0.000000,1,ok,priority,exact
4340_15220_4340-15220-0049,4340,15220,4340-15220-0049,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0049,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0049/4340-15220-0049.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4340/15220/4340-15220-0049.flac,16000,16000,14.365000,14.365000,0.000000,1,ok,priority,exact
4340_15220_4340-15220-0074,4340,15220,4340-15220-0074,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0074,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0074/4340-15220-0074.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4340/15220/4340-15220-0074.flac,16000,16000,7.520000,7.520000,0.000000,1,ok,priority,exact
4340_15220_4340-15220-0095,4340,15220,4340-15220-0095,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0095,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4340/15220/4340-15220-0095/4340-15220-0095.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4340/15220/4340-15220-0095.flac,16000,16000,10.450000,10.450000,0.000000,1,ok,priority,exact
4362_15663_4362-15663-0009,4362,15663,4362-15663-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0009/4362-15663-0009.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4362/15663/4362-15663-0009.flac,16000,16000,14.385000,14.385000,0.000000,1,ok,priority,exact
4362_15663_4362-15663-0014,4362,15663,4362-15663-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0014/4362-15663-0014.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4362/15663/4362-15663-0014.flac,16000,16000,14.545000,14.545000,0.000000,1,ok,priority,exact
4362_15663_4362-15663-0023,4362,15663,4362-15663-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0023/4362-15663-0023.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4362/15663/4362-15663-0023.flac,16000,16000,15.465000,15.465000,0.000000,1,ok,priority,exact
4362_15663_4362-15663-0024,4362,15663,4362-15663-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0024/4362-15663-0024.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4362/15663/4362-15663-0024.flac,16000,16000,13.940000,13.940000,0.000000,1,ok,priority,exact
4362_15663_4362-15663-0049,4362,15663,4362-15663-0049,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0049,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0049/4362-15663-0049.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4362/15663/4362-15663-0049.flac,16000,16000,12.470000,12.470000,0.000000,1,ok,priority,exact
4362_15663_4362-15663-0075,4362,15663,4362-15663-0075,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0075,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0075/4362-15663-0075.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4362/15663/4362-15663-0075.flac,16000,16000,12.955000,12.955000,0.000000,1,ok,priority,exact
4362_15663_4362-15663-0086,4362,15663,4362-15663-0086,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0086,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0086/4362-15663-0086.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4362/15663/4362-15663-0086.flac,16000,16000,13.255000,13.255000,0.000000,1,ok,priority,exact
4362_15663_4362-15663-0087,4362,15663,4362-15663-0087,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0087,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0087/4362-15663-0087.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4362/15663/4362-15663-0087.flac,16000,16000,15.920000,15.920000,0.000000,1,ok,priority,exact
4362_15663_4362-15663-0088,4362,15663,4362-15663-0088,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0088,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4362/15663/4362-15663-0088/4362-15663-0088.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4362/15663/4362-15663-0088.flac,16000,16000,13.195000,13.195000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0000,4406,16882,4406-16882-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0000/4406-16882-0000.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0000.flac,16000,16000,14.425000,14.425000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0005,4406,16882,4406-16882-0005,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0005,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0005/4406-16882-0005.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0005.flac,16000,16000,12.630000,12.630000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0023,4406,16882,4406-16882-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0023/4406-16882-0023.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0023.flac,16000,16000,5.335000,5.335000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0024,4406,16882,4406-16882-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0024/4406-16882-0024.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0024.flac,16000,16000,11.060000,11.060000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0042,4406,16882,4406-16882-0042,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0042,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0042/4406-16882-0042.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0042.flac,16000,16000,13.410000,13.410000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0044,4406,16882,4406-16882-0044,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0044,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0044/4406-16882-0044.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0044.flac,16000,16000,8.840000,8.840000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0061,4406,16882,4406-16882-0061,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0061,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0061/4406-16882-0061.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0061.flac,16000,16000,12.565000,12.565000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0064,4406,16882,4406-16882-0064,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0064,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0064/4406-16882-0064.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0064.flac,16000,16000,14.020000,14.020000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0066,4406,16882,4406-16882-0066,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0066,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0066/4406-16882-0066.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0066.flac,16000,16000,12.195000,12.195000,0.000000,1,ok,priority,exact
4406_16882_4406-16882-0068,4406,16882,4406-16882-0068,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0068,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16882/4406-16882-0068/4406-16882-0068.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16882/4406-16882-0068.flac,16000,16000,13.030000,13.030000,0.000000,1,ok,priority,exact
4406_16883_4406-16883-0025,4406,16883,4406-16883-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16883/4406-16883-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16883/4406-16883-0025/4406-16883-0025.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16883/4406-16883-0025.flac,16000,16000,6.005000,6.005000,0.000000,1,ok,priority,exact
4406_16883_4406-16883-0028,4406,16883,4406-16883-0028,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16883/4406-16883-0028,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16883/4406-16883-0028/4406-16883-0028.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16883/4406-16883-0028.flac,16000,16000,6.295000,6.295000,0.000000,1,ok,priority,exact
4406_16883_4406-16883-0040,4406,16883,4406-16883-0040,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16883/4406-16883-0040,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/4406/16883/4406-16883-0040/4406-16883-0040.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/4406/16883/4406-16883-0040.flac,16000,16000,14.085000,14.085000,0.000000,1,ok,priority,exact
446_123501_446-123501-0007,446,123501,446-123501-0007,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/446/123501/446-123501-0007,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/446/123501/446-123501-0007/446-123501-0007.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/446/123501/446-123501-0007.flac,16000,16000,11.710000,11.710000,0.000000,1,ok,priority,exact
446_123501_446-123501-0048,446,123501,446-123501-0048,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/446/123501/446-123501-0048,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/446/123501/446-123501-0048/446-123501-0048.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/446/123501/446-123501-0048.flac,16000,16000,12.300000,12.300000,0.000000,1,ok,priority,exact
446_123502_446-123502-0033,446,123502,446-123502-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/446/123502/446-123502-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/446/123502/446-123502-0033/446-123502-0033.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/446/123502/446-123502-0033.flac,16000,16000,9.635000,9.635000,0.000000,1,ok,priority,exact
446_123502_446-123502-0045,446,123502,446-123502-0045,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/446/123502/446-123502-0045,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/446/123502/446-123502-0045/446-123502-0045.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/446/123502/446-123502-0045.flac,16000,16000,15.105000,15.105000,0.000000,1,ok,priority,exact
460_172357_460-172357-0009,460,172357,460-172357-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172357/460-172357-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172357/460-172357-0009/460-172357-0009.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/460/172357/460-172357-0009.flac,16000,16000,11.010000,11.010000,0.000000,1,ok,priority,exact
460_172359_460-172359-0020,460,172359,460-172359-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172359/460-172359-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172359/460-172359-0020/460-172359-0020.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/460/172359/460-172359-0020.flac,16000,16000,14.920000,14.920000,0.000000,1,ok,priority,exact
460_172359_460-172359-0021,460,172359,460-172359-0021,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172359/460-172359-0021,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172359/460-172359-0021/460-172359-0021.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/460/172359/460-172359-0021.flac,16000,16000,7.095000,7.095000,0.000000,1,ok,priority,exact
460_172359_460-172359-0036,460,172359,460-172359-0036,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172359/460-172359-0036,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172359/460-172359-0036/460-172359-0036.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/460/172359/460-172359-0036.flac,16000,16000,16.615000,16.615000,0.000000,1,ok,priority,exact
460_172359_460-172359-0051,460,172359,460-172359-0051,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172359/460-172359-0051,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/460/172359/460-172359-0051/460-172359-0051.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/460/172359/460-172359-0051.flac,16000,16000,15.180000,15.180000,0.000000,1,ok,priority,exact
